nivel;texto;tipo;nif;categoria;confirmado;origem
2;"Morgan Stanley Angola Services Lda";EMPRESA;9281996;Serviços de Finanças e Seguros;NÃO;generated
2;"Xperience Angola Consultoria LLC";EMPRESA;8343575;Serviços de Finanças e Seguros;NÃO;generated
2;"Tomahawk Angola Trading Ltd";EMPRESA;9790779;Serviços de Finanças e Seguros;NÃO;generated
2;"KPMG Angola Services S.A.";EMPRESA;6179008;Serviços de Finanças e Seguros;NÃO;generated
2;"Oracle Angola Services Corp";EMPRESA;7291811;Serviços de Finanças e Seguros;NÃO;generated
2;"Hilton Angola Trading SA";EMPRESA;8713195;Serviços de Finanças e Seguros;NÃO;generated
2;"PwC Angola Consultoria Lda";EMPRESA;5491534;Serviços de Finanças e Seguros;NÃO;generated
2;"Salim Group Angola Consultoria Ltd";EMPRESA;9728211;Serviços de Finanças e Seguros;NÃO;generated
2;"Wireline Angola Corp";EMPRESA;5534428;Serviços de Finanças e Seguros;NÃO;generated
2;"Exelixis Angola Services Ltda";EMPRESA;7412676;Serviços de Finanças e Seguros;NÃO;generated
2;"Confluence Angola Ltd";EMPRESA;8583514;Serviços de Finanças e Seguros;NÃO;generated
2;"Samskip Angola Angola Services Corp";EMPRESA;7522623;Serviços de Finanças e Seguros;NÃO;generated
2;"Hellmann Worldwide SA";EMPRESA;8681912;Serviços de Finanças e Seguros;NÃO;generated
2;"A.P. Moller Trading Lda";EMPRESA;9356222;Serviços de Finanças e Seguros;NÃO;generated
2;"Superior Fabricators Services Ltd";EMPRESA;8447830;Serviços de Finanças e Seguros;NÃO;generated
2;"Biogen Angola Services Group";EMPRESA;7252234;Serviços de Finanças e Seguros;NÃO;generated
2;"NTT Data Angola Angola Services SA";EMPRESA;7075159;Serviços de Finanças e Seguros;NÃO;generated
2;"Synergy Consulting Consultoria LLC";EMPRESA;5111459;Serviços de Finanças e Seguros;NÃO;generated
2;"Conform Angola Trading LLC";EMPRESA;8653133;Serviços de Finanças e Seguros;NÃO;generated
2;"Expertise Angola Holdings";EMPRESA;8858486;Serviços de Finanças e Seguros;NÃO;generated
2;"Oasis Consulting Group";EMPRESA;7190442;Serviços de Finanças e Seguros;NÃO;generated
2;"Logistics Plus Angola Trading LLC";EMPRESA;8222157;Serviços de Finanças e Seguros;NÃO;generated
2;"Advisa Angola Angola LLC";EMPRESA;9319905;Serviços de Finanças e Seguros;NÃO;generated
2;"PwC Angola Angola Ltd";EMPRESA;7865532;Serviços de Finanças e Seguros;NÃO;generated
2;"Business Consulting Angola Group";EMPRESA;8349226;Serviços de Finanças e Seguros;NÃO;generated
2;"Saudia Cargo Angola Services Corp";EMPRESA;9954120;Serviços de Finanças e Seguros;NÃO;generated
2;"Randstad Angola Corp";EMPRESA;5184856;Serviços de Finanças e Seguros;NÃO;generated
2;"IDEX Angola Consultoria LLC";EMPRESA;6045829;Serviços de Finanças e Seguros;NÃO;generated
2;"Roche Angola Services Corp";EMPRESA;6080936;Serviços de Finanças e Seguros;NÃO;generated
2;"Connectors Angola Angola Services Inc";EMPRESA;5054697;Serviços de Finanças e Seguros;NÃO;generated
2;"Watermark Solutions Angola Group";EMPRESA;6242942;Serviços de Finanças e Seguros;NÃO;generated
2;"ESCO Technologies Consultoria LLC";EMPRESA;9430641;Serviços de Finanças e Seguros;NÃO;generated
2;"Titan Technology Angola Services Ltda";EMPRESA;8241713;Serviços de Finanças e Seguros;NÃO;generated
2;"BAI Angola Consultoria SA";EMPRESA;5982680;Serviços de Finanças e Seguros;NÃO;generated
2;"Petrofac Angola Trading S.A.";EMPRESA;9285658;Serviços de Finanças e Seguros;NÃO;generated
2;"ABB Angola S.A.";EMPRESA;5489138;Serviços de Finanças e Seguros;NÃO;generated
2;"CECO Environmental Trading Group";EMPRESA;8634375;Serviços de Finanças e Seguros;NÃO;generated
2;"Condor Angola Consultoria Corp";EMPRESA;6503825;Serviços de Finanças e Seguros;NÃO;generated
2;"CPA Angola Consultoria Ltd";EMPRESA;7359350;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Deloitte Angola Corp";EMPRESA;7250404;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Torus Angola Services SA";EMPRESA;6468286;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Gilead Angola Consultoria Holdings";EMPRESA;9573558;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Homing Angola Consultoria Corp";EMPRESA;9314108;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Conform Angola Trading S.A.";EMPRESA;7676279;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Superior Drilling Angola Services Inc";EMPRESA;6981568;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Robert Half Angola Angola Services Corp";EMPRESA;7584367;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Banco BIC Angola Lda";EMPRESA;5620076;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Premier Advisory Consultoria Lda";EMPRESA;5029075;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Alpha Consulting Group Consultoria Inc";EMPRESA;7577423;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Genmab Angola Ltda";EMPRESA;8489746;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"HSBC Angola Trading Corp";EMPRESA;8917806;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Homing Angola Consultoria SA";EMPRESA;8096600;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Hovis Angola Angola SA";EMPRESA;8681763;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Conexant Angola Services SA";EMPRESA;7864933;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Saker Aviation Consultoria Group";EMPRESA;7544497;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Trican Angola Angola Inc";EMPRESA;9400390;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Bank of America Angola Trading Lda";EMPRESA;8562503;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Exelixis Angola Services Lda";EMPRESA;5487189;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"MSC Angola Lda";EMPRESA;7084147;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Congestion Angola Services Holdings";EMPRESA;5131752;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Connectors Angola Consultoria Inc";EMPRESA;8501075;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Panalpina Angola Trading LLC";EMPRESA;8213635;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Heidrick & Struggles Consultoria S.A.";EMPRESA;6670293;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Hightide Angola Services Corp";EMPRESA;5928706;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Pfizer Angola Inc";EMPRESA;8304641;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Exelixis Angola S.A.";EMPRESA;9397012;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"HCL Angola Consultoria Inc";EMPRESA;5224938;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Business Consulting Angola Consultoria LLC";EMPRESA;6471299;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Michael Page Angola Angola Lda";EMPRESA;5061112;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Toshiba Angola Angola Services S.A.";EMPRESA;7038079;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Seascape Offshore Services LLC";EMPRESA;8043511;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Nippon Express Angola Angola S.A.";EMPRESA;8719627;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Topco Angola Ltda";EMPRESA;8973134;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"TechnipFMC Angola Trading SA";EMPRESA;6424679;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Conidia Angola Angola Services Ltd";EMPRESA;9841839;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Flex Consulting Consultoria LLC";EMPRESA;7357264;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Enterprise Solutions Corp";EMPRESA;6221375;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Seismic Exchange Angola Consultoria Ltda";EMPRESA;7094687;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Graco Angola Consultoria Ltd";EMPRESA;8576551;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Siemens Angola Angola S.A.";EMPRESA;6974594;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Danto Angola Consultoria Ltd";EMPRESA;6571972;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Kadant Angola Corp";EMPRESA;8878384;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Geodis Angola Angola Services Group";EMPRESA;6915190;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Enerflex Angola Group";EMPRESA;6401060;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Banco BIC Angola Angola Corp";EMPRESA;7462813;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Premier Advisory Angola Services Ltd";EMPRESA;6418517;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Roche Angola Services Holdings";EMPRESA;5911210;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Hornet Angola Angola S.A.";EMPRESA;5585848;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Johnson & Johnson Angola Angola Services SA";EMPRESA;9811059;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Capital Advisory Angola Services Holdings";EMPRESA;8982781;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Apex Solutions Angola Services Lda";EMPRESA;5049755;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Hilton Angola Consultoria SA";EMPRESA;6581824;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Parker Angola Consultoria S.A.";EMPRESA;5791324;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"NFI Angola Corp";EMPRESA;9346202;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Capital Advisory Trading S.A.";EMPRESA;7739312;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"HLB Angola Services Lda";EMPRESA;5555547;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Modine Angola Consultoria Group";EMPRESA;9861045;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"NTT Data Angola Angola Services SA";EMPRESA;6568377;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Confab Angola Consultoria Lda";EMPRESA;6786505;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Modine Angola Ltda";EMPRESA;7324916;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Maersk Angola Services Holdings";EMPRESA;5858369;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Heidrick & Struggles Trading Ltd";EMPRESA;9223793;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Coniine Angola Angola Ltda";EMPRESA;9378066;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Xperience Angola Angola Services Lda";EMPRESA;9067429;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Toluene Angola Angola Services SA";EMPRESA;9193344;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Allergan Angola Trading Ltda";EMPRESA;9122438;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Standard Chartered Angola Consultoria S.A.";EMPRESA;5603261;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Baker Hughes Angola Trading Ltda";EMPRESA;9326640;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"OMC International Angola Holdings";EMPRESA;6651571;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"TNT Angola Services Group";EMPRESA;6226091;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Tongaat Hulett Trading Lda";EMPRESA;8128494;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"ASP Ship Management Angola Inc";EMPRESA;7164362;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Coniine Angola Services Lda";EMPRESA;7909477;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"CohnReznick Angola Trading SA";EMPRESA;7705184;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Miller Industries Inc";EMPRESA;5370950;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Global Advisors Services Inc";EMPRESA;7654147;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Gritstone Angola Angola Services S.A.";EMPRESA;8856614;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"UPS Angola Lda";EMPRESA;9109654;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Fujitsu Angola Services Inc";EMPRESA;8307803;Serviços de Formação e Capacitação Profissional;NÃO;generated
2;"Xperience Angola Services SA";EMPRESA;6935129;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Eli Lilly Angola Angola Services SA";EMPRESA;8940723;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Robert Half Angola Trading S.A.";EMPRESA;5210789;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Premier Advisory Trading Holdings";EMPRESA;9196503;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Geodis Angola Services Holdings";EMPRESA;8840169;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Serica Angola Trading SA";EMPRESA;6856548;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Capital Advisory Services Corp";EMPRESA;9822607;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Trican Angola Corp";EMPRESA;7506940;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"AstraZeneca Angola Inc";EMPRESA;9524877;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Metocean Consultants Trading S.A.";EMPRESA;7568279;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Safeway Angola Consultoria Inc";EMPRESA;5545114;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Hepion Pharmaceuticals Angola Group";EMPRESA;7850570;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Agility Angola Consultoria Inc";EMPRESA;9299188;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Superior Services Angola Consultoria Group";EMPRESA;9570453;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Darby Finance Trading S.A.";EMPRESA;8895710;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"CMA CGM Angola Angola Services Ltda";EMPRESA;9929187;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Banco Comercial Angolano Angola Ltda";EMPRESA;9040733;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Homology Angola Consultoria Ltda";EMPRESA;8334457;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"HCL Angola SA";EMPRESA;8879242;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Millennium Consulting Consultoria Corp";EMPRESA;6052280;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"TCS Angola Trading SA";EMPRESA;6846576;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Hovis Angola Services Ltd";EMPRESA;7991692;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Wintershall Angola Angola Services LLC";EMPRESA;6656659;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Google Angola Consultoria SA";EMPRESA;7680041;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"TP Angola Angola Corp";EMPRESA;5858155;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Deutsche Bank Angola Lda";EMPRESA;6443870;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Crown Capital Angola Services Ltd";EMPRESA;6965769;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Confield Angola Consultoria Group";EMPRESA;8459480;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"UPS Angola Angola LLC";EMPRESA;8957964;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Superior Drilling Angola Services S.A.";EMPRESA;9372644;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Sena Shipping Angola Services Group";EMPRESA;8881288;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Windward Angola Consultoria LLC";EMPRESA;7481304;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Conight Angola Trading Ltda";EMPRESA;7767232;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Adobe Angola Angola Services Group";EMPRESA;7787421;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Salesforce Angola Trading Holdings";EMPRESA;9501114;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Quantum Solutions SA";EMPRESA;9631991;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Logistics Plus Angola Inc";EMPRESA;5334843;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Wilderness Angola Consultoria Group";EMPRESA;6840275;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Cognizant Angola Angola Services Group";EMPRESA;7263555;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Conflict Angola Ltda";EMPRESA;7581243;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Setfast Angola Angola LLC";EMPRESA;8289057;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Schneider Electric Angola Angola Services S.A.";EMPRESA;5385149;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Corporate Solutions Lda";EMPRESA;8642062;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Mindtree Angola Consultoria Inc";EMPRESA;6478164;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Citibank Angola Trading S.A.";EMPRESA;7129696;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Conifers Angola Angola Lda";EMPRESA;6143665;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Johnson & Johnson Angola Trading Ltd";EMPRESA;6759429;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Darryl Angola Angola Services Group";EMPRESA;5925852;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"NPH Angola Inc";EMPRESA;5813226;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Johnson & Johnson Angola Consultoria Ltd";EMPRESA;5287464;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Roche Angola Trading Group";EMPRESA;7945306;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Evergreen Angola Angola Services S.A.";EMPRESA;6775149;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"OMC International Services Inc";EMPRESA;7727749;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Calliditas Angola Consultoria Holdings";EMPRESA;8298734;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Salim Group Angola Ltda";EMPRESA;5870710;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Kalimba Solutions Trading Ltda";EMPRESA;5251862;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Zenith Consulting Angola Services Ltda";EMPRESA;9768307;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Keve Capital Services Corp";EMPRESA;6120804;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"FedEx Angola Corp";EMPRESA;8076877;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"UBS Angola Consultoria SA";EMPRESA;5815036;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Confab Angola Trading Lda";EMPRESA;9276165;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Tonkah Mining Angola Lda";EMPRESA;6927082;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"NFI Angola Trading Group";EMPRESA;5176614;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Conform Angola Consultoria Group";EMPRESA;5028059;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Fate Therapeutics Services Ltd";EMPRESA;8024206;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Darryl Angola Consultoria Lda";EMPRESA;8125788;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Concentre Angola Angola Ltda";EMPRESA;9305812;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Wipro Angola Angola Corp";EMPRESA;8259678;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Lapmaster Angola S.A.";EMPRESA;9937268;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Linea Angola Angola Ltda";EMPRESA;7492609;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Mitsubishi Angola Trading Group";EMPRESA;5188565;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"OMC International Consultoria Corp";EMPRESA;8974005;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"COSCO Angola Services LLC";EMPRESA;9476053;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Quantum Solutions Consultoria Ltd";EMPRESA;5198979;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Conight Angola Trading Ltd";EMPRESA;6056668;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Kobold Angola Services Corp";EMPRESA;6414156;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Kalimba Solutions Consultoria Group";EMPRESA;8219301;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Enterprise Solutions Holdings";EMPRESA;8610671;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"ING Angola Lda";EMPRESA;8276160;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Wilson Connolly Ltda";EMPRESA;9078749;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Congochina Angola Angola Services Group";EMPRESA;9742538;Serviços de Fornecimento de Pessoal;NÃO;generated
2;"Ono Angola Angola Services Holdings";EMPRESA;5814693;Serviços de Geociências;NÃO;generated
2;"Westpoint Angola Trading SA";EMPRESA;5788743;Serviços de Geociências;NÃO;generated
2;"Evergreen Angola Trading Group";EMPRESA;7673818;Serviços de Geociências;NÃO;generated
2;"Weatherford Technologies Services Ltd";EMPRESA;8331347;Serviços de Geociências;NÃO;generated
2;"Trican Angola Services Corp";EMPRESA;7015175;Serviços de Geociências;NÃO;generated
2;"Horizon Consulting Corp";EMPRESA;5316733;Serviços de Geociências;NÃO;generated
2;"Hapag-Lloyd Angola Consultoria SA";EMPRESA;6856194;Serviços de Geociências;NÃO;generated
2;"Tucano Angola Consultoria SA";EMPRESA;9919887;Serviços de Geociências;NÃO;generated
2;"Confirm Angola Angola Services Holdings";EMPRESA;6840391;Serviços de Geociências;NÃO;generated
2;"DB Schenker Angola Services Holdings";EMPRESA;9565882;Serviços de Geociências;NÃO;generated
2;"Novartis Angola Group";EMPRESA;9469854;Serviços de Geociências;NÃO;generated
2;"Advisa Angola Consultoria Lda";EMPRESA;6341077;Serviços de Geociências;NÃO;generated
2;"Linea Angola Angola Services S.A.";EMPRESA;8177146;Serviços de Geociências;NÃO;generated
2;"Tolani Maritime Trading Holdings";EMPRESA;8197369;Serviços de Geociências;NÃO;generated
2;"Daffodil Finance Ltda";EMPRESA;7659209;Serviços de Geociências;NÃO;generated
2;"TechnipFMC Angola Trading LLC";EMPRESA;9643637;Serviços de Geociências;NÃO;generated
2;"Graco Angola Consultoria SA";EMPRESA;9418446;Serviços de Geociências;NÃO;generated
2;"Morgan Stanley Angola Angola Services LLC";EMPRESA;9804961;Serviços de Geociências;NÃO;generated
2;"Custodia Angola Angola Services Group";EMPRESA;8831912;Serviços de Geociências;NÃO;generated
2;"Toshiba Angola SA";EMPRESA;9515133;Serviços de Geociências;NÃO;generated
2;"Millennium Consulting Consultoria Holdings";EMPRESA;5875676;Serviços de Geociências;NÃO;generated
2;"Vertex Angola Angola Services Holdings";EMPRESA;5926848;Serviços de Geociências;NÃO;generated
2;"Barclays Angola Consultoria LLC";EMPRESA;5638220;Serviços de Geociências;NÃO;generated
2;"Homing Angola Angola Ltda";EMPRESA;8552666;Serviços de Geociências;NÃO;generated
2;"ASP Ship Management Services LLC";EMPRESA;9973222;Serviços de Geociências;NÃO;generated
2;"Conifers Angola Angola S.A.";EMPRESA;5899975;Serviços de Geociências;NÃO;generated
2;"Deutsche Bank Angola Trading Holdings";EMPRESA;5365704;Serviços de Geociências;NÃO;generated
2;"Tongaat Hulett Consultoria Holdings";EMPRESA;6055962;Serviços de Geociências;NÃO;generated
2;"Homing Angola Angola Group";EMPRESA;5742401;Serviços de Geociências;NÃO;generated
2;"Shell Logistics Angola S.A.";EMPRESA;8497300;Serviços de Geociências;NÃO;generated
2;"Merck Angola Angola Corp";EMPRESA;5890242;Serviços de Geociências;NÃO;generated
2;"Magnum Subsea Trading Group";EMPRESA;7340824;Serviços de Geociências;NÃO;generated
2;"Deutsche Bank Angola Services Ltda";EMPRESA;9276482;Serviços de Geociências;NÃO;generated
2;"Conform Angola Consultoria Ltd";EMPRESA;6481169;Serviços de Geociências;NÃO;generated
2;"JP Morgan Angola Services Lda";EMPRESA;7902248;Serviços de Geociências;NÃO;generated
2;"Banco de Poupança Angola SA";EMPRESA;8517670;Serviços de Geociências;NÃO;generated
2;"Miller Industries Angola Services Inc";EMPRESA;8894915;Serviços de Geociências;NÃO;generated
2;"KPMG Angola Trading SA";EMPRESA;8591802;Serviços de Geociências;NÃO;generated
2;"Nortech Angola Consultoria Ltd";EMPRESA;9495814;Serviços de Geociências;NÃO;generated
2;"Banco Português do Atlântico Consultoria S.A.";EMPRESA;5684026;Serviços de Geociências;NÃO;generated
2;"Samskip Angola Consultoria S.A.";EMPRESA;8412338;Serviços de Geociências;NÃO;generated
2;"Technorati Angola Angola Services SA";EMPRESA;5132141;Serviços de Geociências;NÃO;generated
2;"Saudia Cargo Angola Services LLC";EMPRESA;9084732;Serviços de Geociências;NÃO;generated
2;"Penske Angola Trading LLC";EMPRESA;8584700;Serviços de Geociências;NÃO;generated
2;"Maersk Angola Angola Services Ltd";EMPRESA;7758319;Serviços de Geociências;NÃO;generated
2;"NPH Angola Consultoria Group";EMPRESA;7946951;Serviços de Geociências;NÃO;generated
2;"Newcore Angola Services Ltda";EMPRESA;7699855;Serviços de Geociências;NÃO;generated
2;"Gilead Angola Services Holdings";EMPRESA;5256516;Serviços de Geociências;NÃO;generated
2;"Concord Angola Trading Ltd";EMPRESA;7880472;Serviços de Geociências;NÃO;generated
2;"Superior Drilling Angola Lda";EMPRESA;9598489;Serviços de Geociências;NÃO;generated
2;"Nortech Angola S.A.";EMPRESA;6089481;Serviços de Geociências;NÃO;generated
2;"Netscout Angola Consultoria Ltda";EMPRESA;5450792;Serviços de Geociências;NÃO;generated
2;"Schneider Electric Angola Trading S.A.";EMPRESA;6291902;Serviços de Geociências;NÃO;generated
2;"ABB Angola Services Holdings";EMPRESA;9918227;Serviços de Geociências;NÃO;generated
2;"Janus Consulting Ltd";EMPRESA;5095718;Serviços de Geociências;NÃO;generated
2;"Tucano Angola Trading Corp";EMPRESA;8775107;Serviços de Geociências;NÃO;generated
2;"Bristol Myers Squibb Angola Inc";EMPRESA;5141665;Serviços de Geociências;NÃO;generated
2;"Samskip Angola S.A.";EMPRESA;8881820;Serviços de Geociências;NÃO;generated
2;"Gulf Island Fabricators Angola Services SA";EMPRESA;6823055;Serviços de Geociências;NÃO;generated
2;"Microsoft Angola Angola Services Lda";EMPRESA;8235244;Serviços de Geociências;NÃO;generated
2;"Inovação Angola SA";EMPRESA;6588996;Serviços de Geociências;NÃO;generated
2;"Windward Angola Ltd";EMPRESA;8808383;Serviços de Geociências;NÃO;generated
2;"Keve Capital Trading Holdings";EMPRESA;9816896;Serviços de Geociências;NÃO;generated
2;"Seismic Exchange Angola Services LLC";EMPRESA;6139351;Serviços de Geociências;NÃO;generated
2;"TNT Angola Angola Corp";EMPRESA;5977172;Serviços de Geociências;NÃO;generated
